
18999	39478	0
17975	24374	0
10807	52278	0
23094	8247	0
64566	15415	0
13856	14198	0
13874	14262	0
13827	14208	0
13872	14134	0
30774	15159	0
36150	12600	0
2358	25143	0
27445	58423	0
13843	13885	0
13817	14172	0
13878	13894	0
14175	13829	0
14222	13838	0
13873	14276	0
13878	15415	0
37942	32823	0
54326	2871	0
52278	16439	0
28982	12087	0
39990	22838	0
15159	36150	0
20535	36918	0
13873	13621	0
58422	13843	0
13901	14211	0
13878	17463	0
32054	13878	0
13815	13878	0
13897	13873	0
14276	13875	0
14241	13844	0
14219	13913	0
13803	14272	0
13823	14134	0
13878	22839	0
52278	27191	0
13864	14291	0
13859	14265	0
13881	14134	0
13849	14302	0
13994	14220	0
13812	14214	0
13917	14255	0
13848	14248	0
13878	13875	0
14134	2103	0
13878	22839	0
13883	13803	0
14272	13902	0
13865	14205	0
13857	14184	0
13855	14134	0
10295	54070	0
7479	47158	0
11831	47414	0
823	56373	0
52279	44854	0
11831	41014	0
10038	12087	0
41014	18743	0
35382	21047	0
13934	14286	0
13878	15158	0
13903	14258	0
13833	14235	0
13891	14237	0
13848	14217	0
13871	14195	0
13864	14268	0
13864	14255	0
13921	14226	0
13815	14274	0
13622	10039	0
13856	13871	0
13901	14191	0
13875	14212	0
13876	14233	0
13929	14264	0
13862	14277	0
13884	14134	0
2359	39734	0
13864	14134	0
13897	14248	0
13929	14301	0
13878	10294	0
10295	44854	0
13774	14210	0
13835	13820	0
14281	13854	0
13884	14244	0
13897	14241	0
13885	14134	0
13367	39222	0
7735	43062	0
13781	14269	0
13878	20278	0
13853	14173	0
13796	14233	0
13850	14290	0
13904	13878	0
1335	36406	0
19766	12599	0
45366	21815	0
13866	13854	0
13783	13884	0
13897	14245	0
13795	14211	0
13843	14279	0
13919	14208	0
13877	54583	0
13878	20535	0
34870	5943	0
43062	23863	0
41014	4663	0
13805	14283	0
13845	14246	0
13841	14134	0
13829	14186	0
13878	13866	0
13798	13783	0
14269	13868	0
14153	13804	0
14133	45623	0
13874	14134	0
24375	32822	0
21559	21302	0
26422	16695	0
40246	13917	0
14134	22327	0
49206	25143	0
27702	17207	0
13878	4407	0
13878	1335	0
27190	23862	0
13935	14298	0
13906	14134	0
13887	14401	0
13911	14267	0
13794	14182	0
13887	14212	0
13873	14134	0
26423	50998	0
25399	43573	0
63286	2615	0
36917	13922	0
13862	14194	0
13846	14224	0
13841	14260	0
13900	13878	0
23863	13834	0
14263	13907	0
14214	13943	0
14194	13897	0
13860	13794	0
13809	13878	0
16183	33846	0
13895	14252	0
13858	14297	0
13820	13834	0
14224	13921	0
13892	14244	0
13874	13846	0
13975	14235	0
13856	14219	0
13865	14274	0
13923	14241	0
13859	13943	0
14194	13903	0
14250	13871	0
14240	13877	0
13878	14135	0
46133	13878	0
13878	13858	0
14297	13863	0
14134	13921	0
13819	14182	0
13945	14134	0
13878	38711	0
13936	14286	0
13879	14237	0
13905	14240	0
13836	14134	0
13932	14290	0
13754	14219	0
13891	14196	0
13935	14165	0
13851	14277	0
13823	14268	0
13801	14181	0
13898	13900	0
14279	13913	0
14247	13878	0
31031	39990	0
27446	7991	0
33078	3895	0
13870	14213	0
13622	13836	0
14273	13854	0
14223	13875	0
14215	13880	0
14234	13834	0
14199	13820	0
13855	14252	0
13917	13801	0
13882	14257	0
13622	22839	0
13875	14227	0
13837	14206	0
13878	7991	0
33078	5687	0
13861	14260	0
13963	14258	0
13881	14206	0
13902	14134	0
13111	13864	0
14222	13834	0
13852	14237	0
13885	14222	0
13874	14287	0
13905	13882	0
14257	13869	0
13878	13111	0
37686	26679	0
25654	21047	0
40502	16951	0
13909	14226	0
13909	14134	0
35639	45622	0
36918	25399	0
44342	13367	0
42550	3127	0
38710	20279	0
51766	13885	0
14134	13874	0
14287	13878	0
13875	14257	0
13804	14254	0
13855	14184	0
13811	14309	0
13881	14181	0
13910	13909	0
13878	21815	0
52790	9782	0
13798	14134	0
13792	14185	0
13825	14238	0
13870	14264	0
13771	14264	0
13918	14222	0
13811	14274	0
13816	14219	0
13939	14278	0
13893	14319	0
13890	14312	0
13879	14134	0
14647	25910	0
13851	14134	0
13899	14134	0
9783	58422	0
13838	14225	0
13965	14232	0
13969	14281	0
13893	14230	0
13880	14134	0
13832	14181	0
13900	14169	0
13903	14257	0
13967	14265	0
13916	14273	0
13882	13879	0
14245	13878	0
5430	6967	0
48182	7479	0
13889	14269	0
13878	3639	0
37173	59191	0
46902	17718	0
37175	51510	0
2871	35894	0
16439	13857	0
14205	13854	0
13932	14183	0
13854	13967	0
14265	13842	0
13878	14903	0
13894	14239	0
13879	13851	0
14268	13853	0
14301	13870	0
14133	54583	0
39478	13799	0
14263	13888	0
14276	13852	0
14198	13909	0
14274	13825	0
14218	13927	0
13887	14247	0
13816	14279	0
13821	14285	0
13916	14134	0
9783	55350	0
27191	46390	0
7735	40502	0
17207	47158	0
16951	38198	0
13871	14172	0
13824	14226	0
13876	13852	0
13819	14245	0
13622	311	0
35382	3895	0
13901	14230	0
13910	14212	0
13877	64823	0
52534	4151	0
13877	14343	0
13878	7735	0
40502	25911	0
30774	13890	0
14134	10807	0
13841	14221	0
13927	13878	0
55	37430	0
13904	14133	0
64311	13853	0
14134	6966	0
13865	14236	0
13849	14268	0
13878	11831	0
55094	3383	0
13810	14257	0
13858	14169	0
13932	14311	0
13848	14265	0
13885	14249	0
13826	14134	0
4407	36150	0
13841	14223	0
13904	14223	0
13885	14273	0
13892	14272	0
13896	14201	0
13825	14252	0
13963	14219	0
13926	14239	0
13892	13621	0
13884	14134	0
8759	22838	0
13889	14134	0
6199	47414	0
22071	13878	0
567	42294	0
19255	33334	0
27447	61749	0
13856	14184	0
13880	14252	0
13876	14235	0
13894	14341	0
13867	13963	0
14219	13794	0
13886	14200	0
13752	14239	0
13874	14218	0
13905	14342	0
13892	14253	0
13939	14256	0
13890	14306	0
13878	27447	0
13876	14264	0
13952	13856	0
13814	14259	0
13755	14188	0
13878	17974	0
13847	14241	0
13884	14133	0
57910	13886	0
13873	14348	0
13889	14134	0
12855	35382	0
13846	14277	0
13920	14283	0
13878	16951	0
13907	14235	0
13876	14242	0
13904	14191	0
13864	14293	0
13805	14133	0
47927	27702	0
13898	14302	0
13820	14322	0
13878	12087	0
27190	13878	0
12600	3126	0
1333	59703	0
22326	10039	0
13922	14134	0
24631	52022	0
13814	14134	0
13875	14252	0
13855	14215	0
13877	14251	0
13841	14300	0
13878	13950	0
13868	14284	0
13929	14308	0
13821	14304	0
13972	14134	0
54	35383	0
45622	17463	0
33590	12598	0
10039	39478	0
3383	42038	0
4407	44086	0
7735	41014	0
13845	14314	0
13935	14159	0
13970	14134	0
13866	14134	0
16951	13878	0
11319	52278	0
13892	14195	0
13781	14255	0
13850	14165	0
13904	14221	0
13920	14304	0
13858	14205	0
13622	4407	0
44085	64311	0
27446	3894	0
13111	32054	0
6967	51510	0
25143	54582	0
13802	13878	0
13862	14226	0
13730	13866	0
13866	14276	0
13874	13781	0
14134	11575	0
13939	14199	0
13791	14237	0
13826	14375	0
13910	14242	0
13899	14133	0
13863	14204	0
13901	14223	0
13819	14285	0
13860	14219	0
13866	13802	0
14291	13909	0
13818	14246	0
13878	10807	0
13870	14309	0
13882	14240	0
13880	13939	0
14199	13893	0
13889	14268	0
13820	14288	0
